uuid,invoiceId,date,school,sorority,product,amount,productQty,unitPrice
9fb8aeb5-a17c-490b-9b62-96adfb805bda,1547,2023-08-30,Sonoma,Alpha Xi Delta,Newport Tee,700.0,35,20
48ab674c-e495-481f-81e0-6b9da85db9d6,1574,2023-09-06,Sac State,Delta Gamma,Venice Tee,229.5,27,8.5
22a267c1-1cab-4f6d-a306-69157a7845e2,1574,2023-09-06,Sac State,Delta Gamma,Laguna Tank,297.0,27,11
7ac6ff09-4999-427e-aa3a-e962bd40b01b,1493,2023-08-15,CMU,Sigma Kappa,Newport Tee,684.0,38,18
59b1de0e-8103-482d-9c45-c1ac34ad1672,1534,2023-08-25,CMU,Sigma Kappa,Venice Tee,780.0,39,20
73720d89-8df8-41b8-b074-27ba46faf1d9,1534,2023-08-25,CMU,Sigma Kappa,Unisex Tee,360.0,20,18
12e5f850-c9f2-4df7-9c54-391496785a8f,1553,2023-08-30,Stanislaus,Phi Mu,Laguna Tank,400.0,20,20
1deed0d6-a9b5-4a61-a4de-cfaa870c83d6,1553,2023-08-30,Stanislaus,Phi Mu,Laguna Tank,480.0,24,20
62f9113f-d831-4c99-ba8d-7f00e05dfbe3,1577,2023-09-07,CSU Stanislaus,Phi Mu,Laguna Tank,240.0,12,20
bfa0e078-0037-4519-bfa5-9f5bdd168e85,1536,2023-08-25,Monmouth,Alpha Xi Delta,Newport Tee,1634.0,86,19
7d277ba1-9018-4ed7-9a05-9297aff97868,1554,2023-08-30,Cornell,Alpha Chi Omega,Santa Monica Tank,2135.0,122,17.5
9aec3bd8-78ee-47ad-9af2-c1fc7e85d506,1556,2023-08-30,Elon,Zeta Tau Alpha,Tube Top,2464.0,112,22
04fafa0d-37a7-4fb7-837a-cdda4d2705a8,1550,2023-08-30,SMU,Pi Beta Phi,Unisex Crewneck,3710.0,106,35
c44d4604-a621-435f-a99b-ac5681074aa8,1550,2023-08-30,SMU,Pi Beta Phi,San Clemente Shorts,3605.0,103,35
4a0ca300-63b0-4f26-bde8-0b1d2cdbd35d,1575,2023-09-06,Arizona,Alpha Chi Omega,Venice Tee,2625.0,150,17.5
cb8bcc4b-a100-4f89-82ea-4bd3eb7f51e6,1575,2023-09-06,Arizona,Alpha Chi Omega,Trucker Hat,2250.0,150,15
fbab6023-f13b-46bc-b64b-4c577a14c4ab,1542,2023-08-30,Penn State,Kappa Kappa Gamma,JOG4,836.0,22,38
3aae5b3d-6a9b-47a4-95d1-654ba7a5be6e,1542,2023-08-30,Penn State,Kappa Kappa Gamma,Unisex Hoodie,700.0,20,35
873ff4bb-43a9-49bb-8fec-eb086e856348,1542,2023-08-30,Penn State,Kappa Kappa Gamma,San Clemente Shorts,660.0,22,30
24d127fd-75ed-48fe-a3f6-c3e39971e99f,1542,2023-08-30,Penn State,Kappa Kappa Gamma,Unisex Crewneck,920.0,23,40
20c421d4-e7da-4c50-818c-dd5952a053ca,1559,2023-08-31,Chico,Alpha Phi,Unisex Tee,1640.0,82,20
3966a386-e643-45d3-bcdb-422d43e98e0a,1559,2023-08-31,Chico,Alpha Phi,Malibu Tank,1530.0,85,18
78516476-2228-48cb-abc0-47459745c532,1541,2023-08-30,Michigan,Alpha Gamma Delta,Newport Tee,340.0,20,17
513ee8be-cb5a-4da6-a051-ba189cdff9ae,1541,2023-08-30,Michigan,Alpha Gamma Delta,Newport Tee,952.0,56,17
7a2a1e0c-edca-46b8-ba64-a488bf63ef99,1541,2023-08-30,Michigan,Alpha Gamma Delta,Baseball Hat,360.0,20,18
0816db88-17af-446b-8cbc-c587b934965d,1541,2023-08-30,Michigan,Alpha Gamma Delta,Tote Bag,280.0,20,14
b4f9b4d2-78d8-46c1-9a53-ed67132c0d6a,1535,2023-08-25,UW La Crosse,Alpha Phi,Laguna Tank,1100.0,55,20
533c8f8d-08a4-412f-a9ba-16ca79dc3cb7,1544,2023-08-30,UCSD,Chi Omega,LACE1,1650.0,75,22
fb934d60-c164-4c37-9c9c-d46e4ff1cca0,1473,2023-08-11,Cal Poly Slo,Delta Gamma,Malibu Tank,2720.0,160,17
d9903b2f-182e-4090-8a08-c9d6ea108589,1538,2023-08-28,Connecticut,Pi Beta Phi,Newport Tee,1053.0,78,13.5
0ae5bad3-8f50-40e1-b8d8-3860cb1fb512,1538,2023-08-28,Connecticut,Pi Beta Phi,Newport Tee,702.0,52,13.5
4f8376ef-e10b-4260-ab72-b79fe6865f7e,1596,2023-09-09,Oregon,Alpha Phi,Baseball Hat,2960.0,185,16
3351de84-db05-4d42-8f1e-603c817247f8,1531,2023-08-25,John's Hopkins,Alpha Phi,Laguna Tank,1530.0,85,18
3d0df5b6-8ca2-4ebd-9250-2ba38d321c6c,1531,2023-08-25,John's Hopkins,Alpha Phi,San Clemente Shorts,2337.5,85,27.5
58cfa15c-c781-4bfd-b22a-b71d8fcb836f,1545,2023-08-30,Louisville,Delta Zeta,Unisex Tee,882.0,49,18
dbd05bfa-63fa-4a42-91b4-c4bef6ea5df8,1562,2023-09-01,Chico,Sigma Kappa,Malibu Tank,1936.0,88,22
ba2e739d-cbbd-4a30-b938-9a80c6103441,1562,2023-09-01,Chico,Sigma Kappa,Unisex Tee,960.0,48,20
8933fb99-1c82-4c25-bead-f1f0a770257b,1585,2023-09-08,Chico,Alpha Phi,Unisex Tee,100.0,5,20
be11c8c1-0d09-47b8-8a27-ef0edd72d2e2,1585,2023-09-08,Chico,Alpha Phi,Malibu Tank,90.0,5,18
9f16ce40-cf52-4ca0-a5c9-cd5de83755aa,1524,2023-08-22,UBC,Kappa Kappa Gamma,Newport Tee,1800.0,90,20
ff2ebaf9-47fe-4d1e-9fcb-d03bdee2b66b,1407,2023-08-01,Boise State,Alpha Xi Delta,STITCH1,2376.0,132,18
15f9540f-bef6-4797-87f8-8039958b1793,1407,2023-08-01,Boise State,Alpha Xi Delta,Unisex Tee,930.0,62,15
3cc33329-954c-4cbb-8cf6-8d4d10fd942f,1533,2023-08-25,St. Joseph's,Alpha Gamma Delta,Laguna Tank,600.0,30,20
defe09dc-f96d-47c4-aada-5b9c483e96c6,1533,2023-08-25,St. Joseph's,Alpha Gamma Delta,Laguna Tank,240.0,12,20
adf9417e-dc2a-46a4-a286-5e42c7655e54,1581,2023-09-07,Nebraska,Alpha Chi Omega,Unisex Tee,1104.0,69,16
a8291ae0-6fdb-4c8f-ac51-8813daf664ae,1581,2023-09-07,Nebraska,Alpha Chi Omega,San Clemente Shorts,2100.0,75,28
bbc35c97-fa77-4c3b-9840-98c2cd605177,1581,2023-09-07,Nebraska,Alpha Chi Omega,Unisex Hoodie,2760.0,69,40
6dbe2075-97f0-4739-a01c-49132ed6b2c7,1581,2023-09-07,Nebraska,Alpha Chi Omega,Catalina Flare Sweats,2664.5,73,36.5
9095366c-54de-4718-874b-e97d2767ec55,1595,2023-09-09,Seton Hall,Alpha Phi,Laguna Tank,300.0,15,20
210f2d51-7c0f-49c9-a2a8-427c07dabe2e,1595,2023-09-09,Seton Hall,Alpha Phi,Laguna Tank,1020.0,51,20
8a40d50c-51fa-4a51-bd23-3550c107e151,1593,2023-09-09,Chico,Alpha Delta Pi,Unisex Tee,3000.0,150,20
005f893e-86f7-4fac-83ac-41ef440056e2,1593,2023-09-09,Chico,Alpha Delta Pi,Malibu Tank,1080.0,54,20
e8ae75bc-1f28-4fa7-85da-db3a937cfd06,1388,2023-07-28,Chico,Alpha Delta Pi,RICH1,920.0,46,20
87728568-ed84-4445-af21-91ae3310b7b0,1388,2023-07-28,Chico,Alpha Delta Pi,4SHO,1380.0,46,30
866e109c-e742-4aaa-9f6b-f9d5ec98fda6,1592,2023-09-09,NAU,Alpha Delta Pi,Venice Tee,1656.0,92,18
9623bca3-fd25-4cbc-bf36-3c026249e9f9,1621,2023-09-19,CSUF,Sigma Kappa,Unisex Hoodie,650.0,13,50
0977c057-fe3a-4d36-95df-6b0cd1f46b57,1621,2023-09-19,CSUF,Sigma Kappa,Credit Card Fee,19.5,1,19.5
7e336050-0529-4b57-a904-f1f87755869b,1622,2023-09-19,St. John's,Phi Sigma Sigma,Venice Tee,1330.0,70,19
92d19193-de52-41d4-a9a3-0e2e523cdb17,1622,2023-09-19,St. John's,Phi Sigma Sigma,Credit Card Fee,39.9,1,39.9
397cc967-a88b-494e-a2e0-5a20d9f9a21e,1601,2023-09-11,Ohio State,Alpha Xi Delta,Baseball Hat,666.0,37,18
c70b22bc-4a39-497b-ae44-46897abaceaa,1601,2023-09-11,Ohio State,Alpha Xi Delta,Credit Card Fee,19.98,1,19.98
b9ab51ab-6efa-43b7-9e33-4a02e7ee85b4,1530,2023-08-24,DePaul,Alpha Phi,Hermosa Tank,1200.0,60,20
6921cc4d-3cae-4e23-9017-b21c3a1ae1f7,1530,2023-08-24,DePaul,Alpha Phi,San Clemente Shorts,988.0,52,19
6927cb03-dd51-4698-9fc2-25a947657478,1530,2023-08-24,DePaul,Alpha Phi,Credit Card Fee,65.64,1,65.64
415dbc29-0068-4251-b024-46bf235133c7,1584,2023-09-08,SDSU,Alpha Phi,LACE1,1100.0,55,20
747ed2d3-ee76-4ac9-9683-827350fbbfa2,1584,2023-09-08,SDSU,Alpha Phi,Backpack,1326.0,51,26
75e89a1d-d909-44bf-aab2-67abc14d1ae8,1584,2023-09-08,SDSU,Alpha Phi,Credit Card Fee,72.78,1,72.78
851f7acf-cde4-46e7-bc0a-bf6fba3006e8,1548,2023-08-30,Miami,Alpha Omicron Pi,Individual Shipping,130.67,1,130.67
cad05627-36b3-4342-ad79-f2cb8b166ea0,1598,2023-09-09,Florida,Delta Phi Epsilon,Unisex Hoodie,6120.0,170,36
da63782c-aaa9-4af0-a12d-7e3812e56c18,1598,2023-09-09,Florida,Delta Phi Epsilon,Catalina Flare Sweats,5400.0,150,36
05c93531-5ab1-43a6-ab3e-81fb1f4007a3,1598,2023-09-09,Florida,Delta Phi Epsilon,Venice Tee,760.0,38,20
92d41111-5379-422f-b726-fd152346b5c9,1598,2023-09-09,Florida,Delta Phi Epsilon,San Clemente Shorts,1704.0,71,24
ab8054b6-16cb-411b-8b02-356b4d9a15d1,1598,2023-09-09,Florida,Delta Phi Epsilon,Credit Card Fee,419.52,1,419.52
322b0624-b7ac-45e4-8da0-b676f9574cd8,1466,2023-08-10,Miami,Alpha Chi Omega,Unisex Crewneck,875.0,25,35
d0506164-1133-4582-bbff-37624c670ecb,1466,2023-08-10,Miami,Alpha Chi Omega,JOG2,1435.0,41,35
2345ce8f-b727-46e7-8a7c-0880304a4a24,1466,2023-08-10,Miami,Alpha Chi Omega,Venice Tee,780.0,39,20
e3240550-b402-43f6-acc7-051276d278ff,1466,2023-08-10,Miami,Alpha Chi Omega,San Clemente Shorts,1540.0,55,28
962d1607-be85-4d1b-ac86-3cc760749d02,1466,2023-08-10,Miami,Alpha Chi Omega,Unisex Pocket Tee,3725.0,149,25
62637341-f59b-4ab8-88cf-cac7451cdfc3,1466,2023-08-10,Miami,Alpha Chi Omega,THICK1,6580.0,94,70
67feb59d-1d45-4025-a0c5-34ff07c2ed57,1466,2023-08-10,Miami,Alpha Chi Omega,Trucker Hat,774.0,43,18
96ed0f53-3966-4657-8bbc-0afa48f3d81c,1503,2023-08-16,La Salle,Delta Phi Epsilon,Baseball Jersey,1200.0,30,40
2b63f310-4d11-4398-8eab-2e328e932716,1503,2023-08-16,La Salle,Delta Phi Epsilon,Credit Card Fee,36.0,1,36
867e802e-bab2-4ae6-8db5-d796cbe425e2,1561,2023-08-31,UCLA,Pi Beta Phi,Venice Tee,1660.0,83,20
f636cf56-f9e8-4813-a0f7-296515bca404,1563,2023-09-01,UCSD,Alpha Chi Omega,Laguna Tank,2035.0,110,18.5
e7444a8f-6962-4973-b957-734dc666d7ae,1563,2023-09-01,UCSD,Alpha Chi Omega,Venice Tee,1110.0,60,18.5
b641efc0-46cf-45e6-a0c6-a06beac419e1,1551,2023-08-30,UCSB,Pi Beta Phi,Thalia Tee,3655.0,215,17
5735f9f3-f3aa-42ed-891e-3a43b963f8ef,1552,2023-08-30,UCSB,Pi Beta Phi,Santa Monica Tank,2700.0,150,18
a9cef93f-e133-4959-a651-659a428a8b22,1497,2023-08-15,EWU,Alpha Phi,Laguna Tank,528.0,24,22
6e4a9470-5099-46e7-a527-495bbb5294e9,1523,2023-08-22,Tulane,Alpha Delta Pi,Unisex Tee,114.0,6,19
e70b4d29-2c4f-4a05-89da-d13a99ab9fc9,1523,2023-08-22,Tulane,Alpha Delta Pi,Newport Tee,2812.0,148,19
2955cc68-eec2-4c5b-81ca-2313c2800eaa,1532,2023-08-25,Indiana,Alpha Delta Pi,Laguna Tank,2975.0,170,17.5
ca68c7ac-1718-4869-bc39-a6067b90d982,1506,2023-08-16,GMU,Alpha Phi,Malibu Tank,864.0,48,18
690a0269-0b18-46ec-bd5b-6be06d321b8e,1427,2023-08-04,CSUN,Delta Zeta,STITCH2,1440.0,80,18
3a37dd14-96b8-4ae3-8834-0847e5f67fd0,1546,2023-08-30,ASU,Alpha Phi,Banner,150.0,1,150
c692c764-b3ea-498f-acad-0e9b13df1257,1297,2023-07-11,Chapman,Kappa Kappa Gamma,Unisex Hoodie,700.0,14,50
117b71c3-4eb2-4532-a462-5c0369e6e833,1520,2023-08-21,Bentley,Alpha Phi,Malibu Tank,1530.0,85,18
91a09a65-628a-4e93-b231-8a568351c83d,1522,2023-08-22,South Dakota,Alpha Phi,Keychain,400.0,50,8
ebdb22ce-8118-4c91-bde5-f73c2ea69fbd,1481,2023-08-12,Washington,Alpha Chi Omega,Newport Tee,1926.0,107,18
22b3e5ef-49ed-4f38-9ac8-670d8a68dc57,1481,2023-08-12,Washington,Alpha Chi Omega,Unisex Tee,553.5,41,13.5
6a24b330-c40d-44f9-b1f3-e81d3224d6f0,1609,2023-09-12,North Carolina,Delta Zeta,Laguna Tank,1180.0,59,20
0a86a22a-e263-4655-a808-8310775f072f,1609,2023-09-12,North Carolina,Delta Zeta,San Clemente Shorts,1484.0,53,28
f2e95e0c-c196-4361-ad93-24185321247f,1609,2023-09-12,North Carolina,Delta Zeta,Credit Card Fee,79.92,1,79.92
c9d87f87-47f3-4dcf-bfbe-981ce3811ddd,1594,2023-09-09,Cornell,Alpha Xi Delta,LACE1,2640.0,120,22
270f42f7-1f6a-409a-9273-ee6eaaa86064,1594,2023-09-09,Cornell,Alpha Xi Delta,Credit Card Fee,79.2,1,79.2
fbe628aa-9197-4431-a8be-1d035f48e397,1606,2023-09-12,,Delta Zeta,Fanny Pack,700.0,50,14
1c7b4c1a-5204-41c7-a0dc-d7a0952ef2f6,1606,2023-09-12,,Delta Zeta,Keychain,300.0,60,5
22073ce7-37c3-4512-afb3-9ae281b497cd,1525,2023-08-23,SLO,Chi Omega,Newport Tee,3534.0,186,19
8195c2fb-c7f7-44ae-8f28-eb9ca2037f02,1525,2023-08-23,SLO,Chi Omega,Credit Card Fee,106.02,1,106.02
13de31ea-d175-45a1-9be6-19afe14bc5e1,1588,2023-09-08,UCSD,Sigma Kappa,Newport Tee,900.0,45,20
dbee6266-bfe6-46d6-b757-3fb5985b44b7,1588,2023-09-08,UCSD,Sigma Kappa,Credit Card Fee,27.0,1,27
07b3ed26-6025-44d0-9b42-9188a46512de,1603,2023-09-11,St. Louis University,Gamma Phi Beta,Newport Tee,20.0,2,10
6bd80d4d-5c5a-4796-a013-cf9e5a80c6cc,1603,2023-09-11,St. Louis University,Gamma Phi Beta,Catalina Flare Sweats,20.0,2,10
ffe144c7-4283-4830-a64b-ab30a9c1d24e,1560,2023-08-31,CSUF,Alpha Chi Omega,Soffee Shorts,440.0,22,20
d9d2001a-9f4d-4d26-ba89-0d01718d549c,1560,2023-08-31,CSUF,Alpha Chi Omega,Credit Card Fee,13.2,1,13.2
5df01780-1d85-4d0f-b3f7-96e38721ce09,1569,2023-09-05,Case Western,Delta Gamma,Unisex Tee,1040.0,65,16
54912d3c-2af2-4d74-be5c-0fcd95916e79,1569,2023-09-05,Case Western,Delta Gamma,Credit Card Fee,31.2,1,31.2
3a28acf2-1542-4fc9-b5f3-47e489cff97b,1555,2023-08-30,NAU,Alpha Phi,Skirt,1275.0,51,25
4215904f-873b-4847-a45a-eec7091b01ab,1555,2023-08-30,NAU,Alpha Phi,Credit Card Fee,38.25,1,38.25
8594ea00-dba1-455f-ae6c-c965bd6c0c83,1568,2023-09-05,Florida,Alpha Phi,Unisex Hoodie,2850.0,75,38
5ada0948-c57c-45d8-8b22-b4e8538db8a2,1568,2023-09-05,Florida,Alpha Phi,San Clemente Shorts,1950.0,75,26
9d8fb984-4d97-457f-8bcc-258cde69011b,1568,2023-09-05,Florida,Alpha Phi,Newport Tee,1008.0,56,18
b2ea7afa-a876-4eee-b6c3-1ce9462258c8,1568,2023-09-05,Florida,Alpha Phi,Venice Tee,736.0,46,16
e93d2054-ba9f-48d2-8281-c5ab8beb172f,1568,2023-09-05,Florida,Alpha Phi,Credit Card Fee,196.32,1,196.32
7ea28f19-c345-4118-816e-e0fdd9e720cb,1454,2023-08-08,Tampa,Sigma Delta Tau,Unisex Hoodie,480.0,12,40
c7902c3e-6a4c-4f72-bbb4-91a00246a576,1454,2023-08-08,Tampa,Sigma Delta Tau,JOG2,440.0,11,40
fd8f7cb2-5913-4e41-9dbc-b5c9eb02bbc8,1454,2023-08-08,Tampa,Sigma Delta Tau,Credit Card Fee,27.6,1,27.6
ffcf08e3-ff62-460b-8e00-4d7702154a1c,1576,2023-09-06,Virginia Tech,Alpha Phi,Newport Tee,10.0,1,10
be5de269-1641-4baa-bdb9-48b5ec7248f3,1576,2023-09-06,Virginia Tech,Alpha Phi,Newport Tee,10.0,1,10
2b7512ad-2e3c-46df-9ce0-f6f7eed55dc0,1452,2023-08-08,Chapman,Pi Beta Phi,STITCH1,1020.0,68,15
dc70bb34-8fb8-44e4-8982-5fe3f5aa3242,1452,2023-08-08,Chapman,Pi Beta Phi,Credit Card Fee,30.6,1,30.6
1ec4821a-bdb5-47d8-a75f-8493c28c056e,1501,2023-08-15,Denver,Chi Omega,Santa Monica Tank,1200.0,60,20
b5d9bf70-fb81-4137-b508-55507b71d2f5,1501,2023-08-15,Denver,Chi Omega,Credit Card Fee,36.0,1,36
544b398e-4bef-4258-88c8-f6bf5cdf2c9c,1468,2023-08-11,New Hampshire,Alpha Chi Omega,Newport Tee,2610.0,145,18
fa23e98d-f66b-4862-8bd4-50a8fb55d646,1479,2023-08-11,Chico,Alpha Phi,Unisex Hoodie,4048.0,88,46
1a9b0327-bf38-41c1-8cb5-e43d939666c4,1487,2023-08-14,SLO,Sigma Kappa,Comfort Colors 1717,2280.0,114,20
cf9c9e50-320f-404a-aab7-15984da903c8,1487,2023-08-14,SLO,Sigma Kappa,Santa Monica Tank,2106.0,117,18
b307ec3a-387b-46b9-a313-b11d07eeae02,1487,2023-08-14,SLO,Sigma Kappa,Santa Monica Tank,2016.0,112,18
dc30afbf-74c7-489b-96ba-d61a1f8b5ebe,1509,2023-08-17,NAU,Delta Delta Delta,Newport Tee,594.0,33,18
04367d5d-05b8-4b71-bcee-d3c72acb2ce2,1490,2023-08-14,,Alpha Phi,Unisex Long Sleeve,720.0,40,18
dcf0d5fd-039f-40e6-8c31-795ee90d925b,1480,2023-08-11,NAU,Alpha Phi,Laguna Tank,2320.0,116,20
2e0e5aa1-1c3d-419c-b7bc-d78f402999f4,1480,2023-08-11,NAU,Alpha Phi,Unisex Tee,3200.0,200,16
32e688b8-670a-4520-b2f2-e1ee3458b43e,1455,2023-08-08,Miami,Alpha Omicron Pi,Malibu Tank,1656.0,92,18
b04d602a-0dd9-49bb-8fae-488aa89ab616,1455,2023-08-08,Miami,Alpha Omicron Pi,Malibu Tank,576.0,32,18
07615473-692e-4cac-80b8-fcb0c356dd73,1515,2023-08-21,Chapman,Delta Delta Delta,Unisex Hoodie,490.0,14,35
9ee398b9-7c0b-4398-a00c-f5720b51fe23,1515,2023-08-21,Chapman,Delta Delta Delta,Venice Tee,195.0,13,15
92545f60-4369-49e2-a635-7c29d475a392,1483,2023-08-12,,Alpha Chi Omega,Unisex Tee,180.0,12,15
7975c615-1a8f-42fe-aa8c-0214612c599f,1483,2023-08-12,,Alpha Chi Omega,Unisex Tank,12.0,1,12
4564e1f2-aea3-410f-891e-931416511a17,1492,2023-08-15,UCSD,Kappa Kappa Gamma,Santa Monica Tank,1190.0,70,17
6cf0e5ff-c9bc-4e7f-a349-34f6eaa257fe,1492,2023-08-15,UCSD,Kappa Kappa Gamma,Newport Tee,1224.0,68,18
1671f02e-83e9-4d27-a0e1-fc0038ef928a,1492,2023-08-15,UCSD,Kappa Kappa Gamma,Newport Tee,1224.0,68,18
c84bd4eb-a3c6-4124-89dd-3ec9cf6cf4bb,1492,2023-08-15,UCSD,Kappa Kappa Gamma,Laguna Tank,1360.0,68,20
a8629dbc-62c3-4dfd-8308-f6bcada78cc4,1508,2023-08-17,Montclair,Sigma Sigma Sigma,Newport Tee,500.0,25,20
7d27974e-487d-4f3b-8226-3583714f3905,1498,2023-08-15,UCI,Alpha Phi,Venice Tee,480.0,20,24
bbd713ea-2218-48fd-8afe-d06bbd47dc83,1475,2023-08-11,ASU,Sigma Kappa,Santa Monica Tank,918.0,54,17
ba2c316f-2422-4ba1-a60d-ed13ade5cab4,1475,2023-08-11,ASU,Sigma Kappa,Venice Tee,1139.0,67,17
c5f429a4-5c2e-4d5e-b060-844476107d88,1475,2023-08-11,ASU,Sigma Kappa,Santa Monica Tank,1377.0,81,17
9ffdbbb2-3136-4757-876f-2d8f37c59443,1475,2023-08-11,ASU,Sigma Kappa,Venice Tee,1411.0,83,17
c8903ff4-cb14-4967-aee2-83825cd006ea,1475,2023-08-11,ASU,Sigma Kappa,Sticker,200.0,200,1
10151c4d-6c10-4922-a9eb-0f2ad0349a20,1415,2023-08-03,OSU,Delta Delta Delta,MAUI2,1720.0,86,20
4aba8a1d-040f-4fb9-ac35-f77cecbd82fc,1415,2023-08-03,OSU,Delta Delta Delta,JOG4,3240.0,81,40
6befd291-e0e0-4123-81d8-ef8dce9c014d,1416,2023-08-03,Elmhurst,Sigma Kappa,Hermosa Tank,640.0,32,20
a257e56a-80a3-4de4-8df5-c4a3ce1739a6,1486,2023-08-12,Minnesota,Delta Gamma,Baseball Jersey,2117.0,58,36.5
4c9a3460-6a52-4837-ae11-c01022360757,1510,2023-08-17,Sacred Heart,Zeta Tau Alpha,Newport Tee,2310.0,132,17.5
20461aff-28b2-4017-a359-bd1e9652fefe,1510,2023-08-17,Sacred Heart,Zeta Tau Alpha,Newport Tee,1137.5,65,17.5
b6a9aa3b-0137-45a9-a2fb-9c41a8b2888b,1374,2023-07-27,UCSD,Delta Delta Delta,STITCH1,1800.0,90,20
02b0bf51-c090-446c-87bc-20a765b0e4d3,1441,2023-08-07,FSU,Delta Zeta,Bella+Canvas 6008,300.0,20,15
81d28c30-2cda-4940-a9bc-c31274efa85a,1340,2023-07-20,FSU,Delta Zeta,Bella+Canvas 6008,1200.0,80,15
e6fb58d7-6cd9-4a00-bff5-5548a5f955dc,1340,2023-07-20,FSU,Delta Zeta,Bella+Canvas 6008,2805.0,187,15
491282cf-6de1-44b8-a9a7-5de2d007d872,1514,2023-08-21,Duquesne,Alpha Phi,Laguna Tank,780.0,39,20
b0b2f569-291b-49a3-a2fb-4c2031f88d29,1514,2023-08-21,Duquesne,Alpha Phi,Unisex Tee,132.0,6,22
d78c2544-a467-4cf3-8ab2-355a15696e9b,1516,2023-08-21,Arizona,Alpha Phi,Sign,600.0,4,150
060a8d9e-74df-401f-8c77-309942809a59,1517,2023-08-21,ASU,Alpha Phi,Sign,600.0,100,6
e42f9315-9b54-4c84-a1ef-8603116a657c,1517,2023-08-21,ASU,Alpha Phi,Sticker,200.0,100,2
643a4f7a-ef65-44fb-bb88-ea546e4ce4b7,1494,2023-08-15,DePaul,Delta Zeta,Venice Tee,900.0,45,20
f317dfe2-1b62-4f6a-8d3d-85b7c0da5d2d,1518,2023-08-21,SFSU,Alpha Gamma Delta,Newport Tee,1007.5,65,15.5
eb6d5c8b-b88d-48f3-81ab-50dd042eef23,1499,2023-08-15,SLO,Alpha Chi Omega,Malibu Tank,2718.0,151,18
26f62adc-f57c-4ddd-a923-ac8dbcf43342,1051,2023-04-14,USC,Alpha Chi Omega,LACE1,300.0,12,25
976635c7-56fb-441c-afcc-bccff781f314,1051,2023-04-14,USC,Alpha Chi Omega,Trucker Hat,234.0,12,19.5
bd6a4b41-dc1c-4ad6-9897-f7af33c2cfbf,1557,2023-08-31,,Elegant By Design Florals,Unisex Tee,384.0,16,24
14bd7597-a733-4e4c-9d63-8f8d8dce5e73,1478,2023-08-11,CSUSM,Alpha Omicron Pi,Newport Tee,1200.0,60,20
2d2c92a5-f1d1-467a-935c-a124d87db7a9,1469,2023-08-11,CSUN,Delta Sigma Pi,Venice Tee,160.0,8,20
c9575112-13b5-4bd4-a855-5b8bb4e4e930,1469,2023-08-11,CSUN,Delta Sigma Pi,Unisex Tee,240.0,12,20
6a074b4b-c134-4f85-82be-ec17b7b40a79,1444,2023-08-07,Chapman,Kappa Alpha Theta,RICH2,2227.5,135,16.5
673ccc5b-9893-429f-a75c-7d17dce295cb,1457,2023-08-08,UCLA,Pi Beta Phi,Santa Monica Tank,918.0,51,18
8c40fb3d-f555-4bf8-b6b3-9c7544d7689e,1443,2023-08-07,U Hart,Delta Zeta,RICH2,792.0,36,22
d268138d-3309-4798-9cfd-95bc27770ac4,1432,2023-08-04,Adelphi,Delta Gamma,BABY1,624.0,26,24
b46d0db3-eb84-4d38-a330-1fd779ad7efa,1432,2023-08-04,Adelphi,Delta Gamma,4SHO,630.0,21,30
2d0b37db-95cf-479b-a718-47cdc40ea0f9,1447,2023-08-07,UNCO,Alpha Phi,BASE1,1020.0,60,17
96e5063c-4b09-4a5a-802c-82e578b48513,1447,2023-08-07,UNCO,Alpha Phi,Button,14.0,7,2
dc895d21-37ee-4345-8d5d-599bb1be3012,1447,2023-08-07,UNCO,Alpha Phi,Button,34.0,17,2
094957ae-7957-42e0-9557-eae910b038b3,1447,2023-08-07,UNCO,Alpha Phi,Button,42.0,21,2
a5965ff6-29fa-43c6-b311-22107c635121,1447,2023-08-07,UNCO,Alpha Phi,Button,30.0,15,2
4853e79f-d9af-4d4d-be1a-03477ee9fecc,1439,2023-08-07,MSU,Alpha Chi Omega,BABY1,662.4,46,14.4
2440d634-790b-43a2-9f7c-a44554cfb700,1439,2023-08-07,MSU,Alpha Chi Omega,4SHO,1326.0,51,26
ec07a892-151d-47e8-a0cf-b7c44e48217f,1228,2023-06-21,NCSU,Delta Zeta,BASE2,2706.0,123,22
f6272c33-f4c7-4ed6-9a14-5185dbc6cdde,1228,2023-06-21,NCSU,Delta Zeta,BABY2,2214.0,123,18
5db9e4ea-079f-49b2-aa99-17e82d84f450,1474,2023-08-11,UC Davis,Kappa Kappa Gamma,Football Jersey,1961.0,74,26.5
4c1d41ca-6ef2-4389-843f-54cc04c07e19,1474,2023-08-11,UC Davis,Kappa Kappa Gamma,Football Jersey,821.5,31,26.5
d1fc9723-071b-43e5-8749-84ec429247ab,1304,2023-07-13,Tampa,Sigma Delta Tau,BASE1,1840.0,80,23
6ecb7c90-0c7f-405d-9076-c7b2b208eecf,1304,2023-07-13,Tampa,Sigma Delta Tau,Baseball Hat,1280.0,80,16
d7cfd0c8-4b27-4927-a922-a78c47c8f764,1304,2023-07-13,Tampa,Sigma Delta Tau,STITCH2,3059.0,133,23
b25f55f6-f172-4933-a68d-7396f68b1001,1304,2023-07-13,Tampa,Sigma Delta Tau,MAUI1,3655.0,215,17
4542af6b-e54d-4548-85ef-953c06b27640,1304,2023-07-13,Tampa,Sigma Delta Tau,Tote Bag,960.0,80,12
